data,valor
2021-08-31,0.972464
2021-09-30,2.329166
2021-10-31,0.888065
2021-11-30,1.160214
2021-12-31,2.135418
2022-01-31,-1.385541
2022-02-28,1.257759
2022-03-31,1.146068
2022-04-30,0.461006
2022-05-31,0.519839
2022-06-30,1.928912
2022-07-31,-0.269467
2022-08-31,0.837552
2022-09-30,2.210221
2022-10-31,-0.187221
2022-11-30,1.161333
2022-12-31,2.249624
2023-01-31,-1.232052
2023-02-28,-0.710886
2023-03-31,0.879872
2023-04-30,-0.459418
2023-05-31,0.024709
2023-06-30,1.122473
2023-07-31,-0.740777
2023-08-31,0.887701
2023-09-30,1.956912
2023-10-31,-0.467999
2023-11-30,0.723782
2023-12-31,2.824206
2024-01-31,-2.151229
2024-02-29,0.04207
2024-03-31,2.257995
2024-04-30,-0.73918
2024-05-31,0.415624
2024-06-30,2.569845
2024-07-31,-0.577528
2024-08-31,0.905369
2024-09-30,1.72458
2024-10-31,0.532743
2024-11-30,1.605359
2024-12-31,2.592546
2025-01-31,-1.889422
2025-02-28,1.027506
2025-03-31,0.852229
2025-04-30,0.566954
2025-05-31,0.807268
2025-06-30,0.591659
2025-07-31,-0.129254
2025-08-31,0.073298
2025-09-30,1.710427
2025-10-31,0.301682
2025-11-30,0.715383
2025-12-31,3.24641
2026-01-31,-1.743482
2026-02-28,0.070797
2026-03-31,1.133877
2026-04-30,-0.052977
2026-05-31,0.742264
