data,valor
2021-07-31,4271865.0
2021-08-31,4346060.0
2021-09-30,4441056.0
2021-10-31,4511956.0
2021-11-30,4597507.0
2021-12-31,4682852.0
2022-01-31,4682131.0
2022-02-28,4727818.0
2022-03-31,4794583.0
2022-04-30,4833732.0
2022-05-31,4889397.0
2022-06-30,4965603.0
2022-07-31,4999244.0
2022-08-31,5072711.0
2022-09-30,5164775.0
2022-10-31,5215990.0
2022-11-30,5285657.0
2022-12-31,5366069.0
2023-01-31,5373231.0
2023-02-28,5370950.0
2023-03-31,5424811.0
2023-04-30,5426307.0
2023-05-31,5453708.0
2023-06-30,5479459.0
2023-07-31,5484871.0
2023-08-31,5559063.0
2023-09-30,5625945.0
2023-10-31,5653808.0
2023-11-30,5711103.0
2023-12-31,5805157.0
2024-01-31,5794707.0
2024-02-29,5815954.0
2024-03-31,5899742.0
2024-04-30,5915538.0
2024-05-31,5953960.0
2024-06-30,6041898.0
2024-07-31,6069205.0
2024-08-31,6135298.0
2024-09-30,6216528.0
2024-10-31,6275117.0
2024-11-30,6365690.0
2024-12-31,6464602.0
2025-01-31,6465016.0
2025-02-28,6511444.0
2025-03-31,6576464.0
2025-04-30,6623948.0
2025-05-31,6666287.0
2025-06-30,6703663.0
2025-07-31,6733209.0
2025-08-31,6774436.0
2025-09-30,6852705.0
2025-10-31,6923886.0
2025-11-30,7003273.0
2025-12-31,7136436.0
2026-01-31,7130500.0
2026-02-28,7156987.0
2026-03-31,7237735.0
2026-04-30,7258599.0
2026-05-31,7299615.0
