data,valor
2021-07-31,1833179.0
2021-08-31,1851006.0
2021-09-30,1894119.0
2021-10-31,1910940.0
2021-11-30,1933111.0
2021-12-31,1974391.0
2022-01-31,1947035.0
2022-02-28,1971524.0
2022-03-31,1994119.0
2022-04-30,2003312.0
2022-05-31,2013726.0
2022-06-30,2052569.0
2022-07-31,2047038.0
2022-08-31,2064183.0
2022-09-30,2109806.0
2022-10-31,2105856.0
2022-11-30,2130312.0
2022-12-31,2178236.0
2023-01-31,2151399.0
2023-02-28,2136105.0
2023-03-31,2154900.0
2023-04-30,2145000.0
2023-05-31,2145530.0
2023-06-30,2169613.0
2023-07-31,2153541.0
2023-08-31,2172658.0
2023-09-30,2215175.0
2023-10-31,2204808.0
2023-11-30,2220766.0
2023-12-31,2283485.0
2024-01-31,2234362.0
2024-02-29,2235302.0
2024-03-31,2285775.0
2024-04-30,2268879.0
2024-05-31,2278309.0
2024-06-30,2336858.0
2024-07-31,2323362.0
2024-08-31,2344397.0
2024-09-30,2384828.0
2024-10-31,2397533.0
2024-11-30,2436022.0
2024-12-31,2499177.0
2025-01-31,2451957.0
2025-02-28,2477151.0
2025-03-31,2498262.0
2025-04-30,2512426.0
2025-05-31,2532708.0
2025-06-30,2547693.0
2025-07-31,2544400.0
2025-08-31,2546265.0
2025-09-30,2589817.0
2025-10-31,2597630.0
2025-11-30,2616213.0
2025-12-31,2701146.0
2026-01-31,2654052.0
2026-02-28,2655931.0
2026-03-31,2686046.0
2026-04-30,2684623.0
2026-05-31,2704550.0
